Id_Business;Trading_Status;Sales_Status;Sales_Owner;Value;Start_Date;Store_Amount;Segment;Tax_Regime;Campaign;Company_Size
NEG2300;Lost;Lost;Vendedor 01;35555.56;19/04/2021;1;Mercado;Simples Nacional;indicacao;Pequeno
NEG2342;Won;Won;Vendedor 04;37052.63;06/05/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2359;Lost;Lost;Vendedor 02;36794.43;13/05/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2445;Won;Won;Vendedor 01;38122.74;23/06/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2464;Won;Won;Vendedor 01;32116.79;30/06/2021;1;Mercado;Simples Nacional;indicacao;Pequeno
NEG2500;Won;Won;Vendedor 04;40459.77;19/07/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2507;Prospeccao;Open;Vendedor 01;33150.68;19/07/2021;1;Mercado;Simples Nacional;indicacao;Pequeno
NEG2567;Lost;Lost;Vendedor 03;37545.13;18/08/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2585;Lost;Lost;Vendedor 01;37580.07;24/08/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2593;Won;Won;Vendedor 01;36806.08;30/08/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2595;Lost;Lost;Vendedor 01;43802.28;31/08/2021;1;Mercado;Lucro Presumido;indicacao;Médio
NEG2615;Lost;Lost;Vendedor 01;34532.37;15/09/2021;1;Mercado;Simples Nacional;indicacao;Pequeno
NEG2628;Lost;Lost;Vendedor 02;35985.13;22/09/2021;1;Mercado;Simples Nacional;indicacao;Pequeno
NEG2633;Lost;Lost;Vendedor 02;39178.08;23/09/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2725;Proposta;Open;Vendedor 04;44731.18;23/11/2021;1;Mercado;Lucro Presumido;indicacao;Médio
NEG2741;Negociacao;Open;Vendedor 01;36879.43;09/12/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2750;Proposta;Open;Vendedor 04;40772.20;14/12/2021;1;Mercado;Lucro Presumido;indicacao;Pequeno
NEG2754;Lost;Lost;Vendedor 04;35851.85;16/12/2021;1;Mercado;Simples Nacional;indicacao;Pequeno
NEG2949;Proposta;Open;Vendedor 01;30555.56;30/03/2022;1;Mercado;Simples Nacional;indicacao;Pequeno
NEG0527;Lost;Lost;Vendedor 03;37985.61;19/12/2018;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1025;Lost;Lost;Vendedor 03;41142.86;04/09/2019;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1049;Lost;Lost;Vendedor 03;32713.75;12/09/2019;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1098;Lost;Lost;Vendedor 03;30651.34;04/10/2019;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1180;Lost;Lost;Vendedor 03;34375.00;06/11/2019;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1217;Lost;Lost;Vendedor 03;42593.86;28/11/2019;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG1259;Lost;Lost;Vendedor 01;36119.40;27/12/2019;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1338;Lost;Lost;Vendedor 02;32702.70;21/01/2020;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1436;Won;Won;Vendedor 01;37446.81;27/02/2020;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1800;Lost;Lost;Vendedor 03;28368.79;19/08/2020;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1805;Lost;Lost;Vendedor 03;37500.00;20/08/2020;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1859;Won;Won;Vendedor 03;38095.24;11/09/2020;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1902;Won;Won;Vendedor 03;29090.91;27/09/2020;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1922;Won;Won;Vendedor 03;34042.55;09/10/2020;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1949;Lost;Lost;Vendedor 03;37010.68;21/10/2020;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1950;Lost;Lost;Vendedor 03;39849.06;21/10/2020;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG1951;Lost;Lost;Vendedor 03;41151.08;21/10/2020;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2148;Won;Won;Vendedor 03;34285.71;12/02/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2218;Lost;Lost;Vendedor 03;35555.56;16/03/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2242;Lost;Lost;Vendedor 03;39111.11;24/03/2021;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2255;Lost;Lost;Vendedor 03;33802.82;31/03/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2308;Lost;Lost;Vendedor 03;39861.59;24/04/2021;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2323;Lost;Lost;Vendedor 02;36923.08;28/04/2021;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2324;Won;Won;Vendedor 03;43183.39;29/04/2021;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2339;Won;Won;Vendedor 03;35985.13;05/05/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2475;Lost;Lost;Vendedor 02;41299.64;01/07/2021;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2504;Lost;Lost;Vendedor 03;30303.03;19/07/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2513;Lost;Lost;Vendedor 03;34408.60;20/07/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2534;Won;Won;Vendedor 03;33082.71;02/08/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2550;Lost;Lost;Vendedor 03;31654.68;06/08/2021;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2617;Lost;Lost;Vendedor 03;38518.52;16/09/2021;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2780;Prospeccao;Open;Vendedor 02;26936.03;05/01/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2791;Lost;Lost;Vendedor 03;37354.09;07/01/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2807;Lost;Lost;Vendedor 04;42527.88;20/01/2022;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2811;Lost;Lost;Vendedor 04;36781.61;25/01/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2813;Lost;Lost;Vendedor 04;41411.76;25/01/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2818;Lost;Lost;Vendedor 04;31541.22;31/01/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2824;Prospeccao;Open;Vendedor 02;34375.00;02/02/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2829;Lost;Lost;Vendedor 03;40152.09;04/02/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2831;Lost;Lost;Vendedor 04;34532.37;08/02/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2832;Lost;Lost;Vendedor 02;34820.14;08/02/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2839;Prospeccao;Open;Vendedor 03;28368.79;08/02/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2856;Lost;Lost;Vendedor 02;29962.55;15/02/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2873;Lost;Lost;Vendedor 01;42527.88;02/03/2022;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2877;Prospeccao;Open;Vendedor 04;33922.26;03/03/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2885;Prospeccao;Open;Vendedor 02;42846.44;09/03/2022;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2904;Lost;Lost;Vendedor 01;28368.79;16/03/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2907;Prospeccao;Open;Vendedor 02;39587.63;16/03/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2929;Proposta;Open;Vendedor 04;42593.86;23/03/2022;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2945;Prospeccao;Open;Vendedor 01;39256.51;30/03/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2962;Proposta;Open;Vendedor 04;31884.06;04/04/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG2963;Prospeccao;Open;Vendedor 02;37052.63;04/04/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2967;Proposta;Open;Vendedor 01;42686.57;06/04/2022;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2974;Proposta;Open;Vendedor 03;36288.66;08/04/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2980;Prospeccao;Open;Vendedor 04;43146.07;11/04/2022;1;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2985;Lost;Lost;Vendedor 01;40305.34;14/04/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG2986;Prospeccao;Open;Vendedor 03;36491.23;14/04/2022;1;Mercado;Lucro Presumido;prosp_merketing;Pequeno
NEG3003;Prospeccao;Open;Vendedor 03;34657.04;25/04/2022;1;Mercado;Simples Nacional;prosp_merketing;Pequeno
NEG1031;Lost;Lost;Gerente 01;37052.63;05/09/2019;1;Mercado;Lucro Presumido;google;Pequeno
NEG1220;Won;Won;Vendedor 01;83720.93;03/12/2019;2;Mercado;Lucro Real;prosp_merketing;Grande
NEG2379;Lost;Lost;Vendedor 02;56603.77;24/05/2021;2;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG2896;Lost;Lost;Vendedor 04;80337.08;14/03/2022;2;Mercado;Lucro Real;prosp_merketing;Grande
NEG0297;Lost;Lost;Vendedor 03;62283.74;23/03/2018;2;Mercado;Lucro Real;google;Médio
NEG0322;Lost;Lost;Vendedor 03;65760.87;05/04/2018;2;Mercado;Lucro Real;google;Médio
NEG0382;Lost;Lost;Vendedor 03;79120.88;16/06/2018;2;Mercado;Lucro Real;google;Grande
NEG0415;Won;Won;Vendedor 03;77436.82;19/07/2018;2;Mercado;Lucro Real;google;Grande
NEG0502;Lost;Lost;Vendedor 03;75572.52;16/11/2018;2;Mercado;Lucro Real;google;Grande
NEG0589;Lost;Lost;Vendedor 01;58139.53;04/02/2019;2;Mercado;Lucro Presumido;google;Médio
NEG0622;Won;Won;Vendedor 01;79739.78;14/02/2019;2;Mercado;Lucro Real;google;Grande
NEG0640;Lost;Lost;Vendedor 01;67474.05;25/02/2019;2;Mercado;Lucro Real;google;Médio
NEG0704;Won;Won;Vendedor 02;62500.00;10/04/2019;2;Mercado;Lucro Real;google;Médio
NEG0792;Won;Won;Vendedor 02;81250.00;20/05/2019;2;Mercado;Lucro Real;google;Grande
NEG0805;Lost;Lost;Vendedor 03;60000.00;24/05/2019;2;Mercado;Lucro Presumido;google;Médio
NEG0842;Won;Won;Vendedor 02;75285.17;10/06/2019;2;Mercado;Lucro Real;google;Grande
NEG0932;Lost;Lost;Vendedor 01;64705.88;22/07/2019;2;Mercado;Lucro Real;google;Médio
NEG1052;Won;Won;Vendedor 02;81203.01;17/09/2019;2;Mercado;Lucro Real;google;Grande
NEG1143;Won;Won;Vendedor 02;70714.29;24/10/2019;2;Mercado;Lucro Real;google;Médio
NEG1158;Won;Won;Vendedor 02;69892.47;29/10/2019;2;Mercado;Lucro Real;google;Médio
NEG1197;Lost;Lost;Vendedor 01;61567.16;18/11/2019;2;Mercado;Lucro Real;google;Médio
NEG1214;Won;Won;Vendedor 01;62937.06;27/11/2019;2;Mercado;Lucro Real;google;Médio
NEG1229;Lost;Lost;Vendedor 04;53956.83;09/12/2019;2;Mercado;Lucro Presumido;google;Médio
NEG1278;Won;Won;Vendedor 02;70038.91;13/01/2020;2;Mercado;Lucro Real;google;Médio
NEG1325;Won;Won;Vendedor 01;57894.74;20/01/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1391;Won;Won;Vendedor 02;61525.42;07/02/2020;2;Mercado;Lucro Real;google;Médio
NEG1419;Lost;Lost;Vendedor 02;66483.52;18/02/2020;2;Mercado;Lucro Real;google;Médio
NEG1468;Won;Won;Vendedor 02;66420.66;06/03/2020;2;Mercado;Lucro Real;google;Médio
NEG1550;Won;Won;Vendedor 02;56179.78;04/05/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1932;Won;Won;Vendedor 02;68750.00;14/10/2020;2;Mercado;Lucro Real;google;Médio
NEG1933;Won;Won;Vendedor 02;63240.42;14/10/2020;2;Mercado;Lucro Real;google;Médio
NEG2053;Won;Won;Vendedor 02;61016.95;05/01/2021;2;Mercado;Lucro Real;google;Médio
NEG2121;Won;Won;Vendedor 02;70588.24;03/02/2021;2;Mercado;Lucro Real;google;Médio
NEG2163;Won;Won;Vendedor 02;56896.55;19/02/2021;2;Mercado;Lucro Presumido;google;Médio
NEG2228;Won;Won;Vendedor 02;58510.64;18/03/2021;2;Mercado;Lucro Presumido;google;Médio
NEG2301;Lost;Lost;Vendedor 02;84375.00;20/04/2021;2;Mercado;Lucro Real;google;Grande
NEG2367;Won;Won;Vendedor 02;56390.98;19/05/2021;2;Mercado;Lucro Presumido;google;Médio
NEG2448;Won;Won;Vendedor 03;82394.37;24/06/2021;2;Mercado;Lucro Real;google;Grande
NEG2496;Prospeccao;Open;Vendedor 04;56390.98;15/07/2021;2;Mercado;Lucro Presumido;google;Médio
NEG1007;Lost;Lost;Vendedor 03;65454.55;30/08/2019;2;Mercado;Lucro Real;Evento;Médio
NEG1131;Lost;Lost;Vendedor 03;64453.13;21/10/2019;2;Mercado;Lucro Real;google;Médio
NEG1178;Won;Won;Vendedor 01;71223.02;06/11/2019;2;Mercado;Lucro Real;google;Médio
NEG1230;Won;Won;Vendedor 01;58928.57;10/12/2019;2;Mercado;Lucro Presumido;google;Médio
NEG1328;Lost;Lost;Vendedor 04;75581.40;20/01/2020;2;Mercado;Lucro Real;google;Grande
NEG1380;Lost;Lost;Vendedor 04;51724.14;04/02/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1471;Lost;Lost;Vendedor 01;60885.61;06/03/2020;2;Mercado;Lucro Real;google;Médio
NEG1563;Won;Won;Vendedor 02;58365.76;15/05/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1585;Lost;Lost;Vendedor 04;51724.14;29/05/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1606;Prospeccao;Open;Vendedor 04;70462.63;08/06/2020;2;Mercado;Lucro Real;google;Médio
NEG1618;Lost;Lost;Vendedor 04;69540.23;16/06/2020;2;Mercado;Lucro Real;google;Médio
NEG1664;Lost;Lost;Vendedor 04;57093.43;07/07/2020;2;Mercado;Lucro Presumido;google;Médio
NEG1703;Lost;Lost;Vendedor 03;80597.01;15/07/2020;2;Mercado;Lucro Real;google;Grande
NEG1726;Won;Won;Vendedor 01;78571.43;23/07/2020;2;Mercado;Lucro Real;google;Grande
NEG1732;Won;Won;Vendedor 01;86666.67;28/07/2020;2;Mercado;Lucro Real;google;Grande
NEG1748;Lost;Lost;Vendedor 02;73220.34;30/07/2020;2;Mercado;Lucro Real;google;Grande
NEG1778;Won;Won;Vendedor 01;75789.47;11/08/2020;2;Mercado;Lucro Real;google;Grande
NEG1785;Won;Won;Vendedor 04;51724.14;12/08/2020;2;Mercado;Lucro Presumido;google;Médio
NEG2124;Lost;Lost;Vendedor 04;73972.60;03/02/2021;2;Mercado;Lucro Real;google;Grande
NEG2130;Won;Won;Vendedor 01;68661.97;04/02/2021;2;Mercado;Lucro Real;google;Médio
NEG2175;Lost;Lost;Vendedor 04;75795.05;23/02/2021;2;Mercado;Lucro Real;google;Grande
NEG2336;Lost;Lost;Vendedor 04;74221.45;03/05/2021;2;Mercado;Lucro Real;google;Grande
NEG2346;Lost;Lost;Vendedor 02;55743.24;07/05/2021;2;Mercado;Lucro Presumido;google;Médio
NEG2441;Won;Won;Vendedor 01;57034.22;22/06/2021;2;Mercado;Lucro Presumido;google;Médio
NEG2508;Won;Won;Vendedor 04;80000.00;20/07/2021;2;Mercado;Lucro Real;google;Grande
NEG2531;Lost;Lost;Vendedor 04;54151.62;28/07/2021;2;Mercado;Lucro Presumido;google;Médio
NEG2729;Prospeccao;Open;Vendedor 04;73333.33;25/11/2021;2;Mercado;Lucro Real;google;Grande
NEG2267;Lost;Lost;Vendedor 02;69540.23;09/04/2021;2;Mercado;Lucro Real;indicacao;Médio
NEG2243;Lost;Lost;Vendedor 04;53191.49;25/03/2021;2;Mercado;Lucro Presumido;google;Médio
NEG0962;Won;Won;Vendedor 02;54347.83;06/08/2019;2;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG1012;Won;Won;Vendedor 01;67346.94;02/09/2019;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG1067;Won;Won;Vendedor 01;63157.89;23/09/2019;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG1194;Lost;Lost;Vendedor 01;56701.03;14/11/2019;2;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG1706;Won;Won;Vendedor 01;65053.76;16/07/2020;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG1727;Won;Won;Vendedor 01;58098.59;23/07/2020;2;Mercado;Lucro Presumido;prosp_merketing;Médio
NEG1849;Lost;Lost;Vendedor 03;74144.49;04/09/2020;2;Mercado;Lucro Real;prosp_merketing;Grande
NEG1930;Won;Won;Vendedor 03;65287.77;14/10/2020;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG2321;Lost;Lost;Vendedor 02;63380.28;28/04/2021;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG2816;Lost;Lost;Gerente 02;74740.48;31/01/2022;2;Mercado;Lucro Real;prosp_merketing;Grande
NEG2838;Prospeccao;Open;Vendedor 04;69498.07;08/02/2022;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG2876;Lost;Lost;Vendedor 03;67708.33;03/03/2022;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG2884;Prospeccao;Open;Vendedor 02;82105.26;09/03/2022;2;Mercado;Lucro Real;prosp_merketing;Grande
NEG2989;Prospeccao;Open;Vendedor 03;82183.91;18/04/2022;2;Mercado;Lucro Real;prosp_merketing;Grande
NEG2991;Proposta;Open;Vendedor 02;69540.23;18/04/2022;2;Mercado;Lucro Real;prosp_merketing;Médio
NEG3005;Prospeccao;Open;Vendedor 01;73880.60;25/04/2022;2;Mercado;Lucro Real;prosp_merketing;Grande
NEG0997;Won;Won;Vendedor 01;113985.51;22/08/2019;3;Mercado;Lucro Real;prosp_merketing;Grande
NEG0249;Lost;Lost;Vendedor 01;92307.69;16/02/2018;3;Mercado;Lucro Real;indicacao;Grande
NEG0261;Lost;Lost;Vendedor 01;101779.36;21/02/2018;3;Mercado;Lucro Real;indicacao;Grande
NEG0294;Won;Won;Vendedor 03;76388.89;23/03/2018;3;Mercado;Lucro Real;google;Grande
NEG0318;Lost;Lost;Vendedor 02;79422.38;05/04/2018;3;Mercado;Lucro Real;google;Grande
NEG0353;Lost;Lost;Vendedor 01;93732.39;08/05/2018;3;Mercado;Lucro Real;google;Grande
NEG0505;Lost;Lost;Vendedor 03;132509.65;21/11/2018;3;Mercado;Lucro Real;google;Grande
NEG0572;Lost;Lost;Vendedor 01;84615.38;24/01/2019;3;Mercado;Lucro Real;google;Grande
NEG0591;Lost;Lost;Vendedor 01;88321.17;04/02/2019;3;Mercado;Lucro Real;google;Grande
NEG0616;Won;Won;Vendedor 03;95652.17;12/02/2019;3;Mercado;Lucro Real;google;Grande
NEG0668;Lost;Lost;Vendedor 01;106666.67;18/03/2019;3;Mercado;Lucro Real;google;Grande
NEG0711;Won;Won;Vendedor 03;100833.33;15/04/2019;3;Mercado;Lucro Real;google;Grande
NEG0716;Lost;Lost;Vendedor 03;91349.48;15/04/2019;3;Mercado;Lucro Real;google;Grande
NEG0726;Won;Won;Vendedor 02;99700.37;23/04/2019;3;Mercado;Lucro Real;google;Grande
NEG0779;Lost;Lost;Vendedor 01;84291.19;16/05/2019;3;Mercado;Lucro Real;google;Grande
NEG0846;Lost;Lost;Vendedor 01;106373.63;12/06/2019;3;Mercado;Lucro Real;google;Grande
NEG0857;Won;Won;Vendedor 02;111718.75;17/06/2019;3;Mercado;Lucro Real;google;Grande
NEG0907;Lost;Lost;Vendedor 01;74576.27;16/07/2019;3;Mercado;Lucro Real;google;Grande
NEG0973;Won;Won;Vendedor 02;86428.57;13/08/2019;3;Mercado;Lucro Real;google;Grande
NEG0982;Won;Won;Vendedor 02;94163.42;19/08/2019;3;Mercado;Lucro Real;google;Grande
NEG1279;Won;Won;Vendedor 02;96621.62;13/01/2020;3;Mercado;Lucro Real;google;Grande
NEG1364;Won;Won;Vendedor 02;91349.48;31/01/2020;3;Mercado;Lucro Real;google;Grande
NEG1386;Won;Won;Vendedor 02;88644.69;06/02/2020;3;Mercado;Lucro Real;google;Grande
NEG1449;Won;Won;Vendedor 02;120845.07;02/03/2020;3;Mercado;Lucro Real;google;Grande
NEG1506;Won;Won;Vendedor 04;78571.43;17/03/2020;3;Mercado;Lucro Real;google;Grande
NEG2204;Lost;Lost;Vendedor 04;96350.36;08/03/2021;3;Mercado;Lucro Real;google;Grande
NEG2207;Won;Won;Vendedor 02;94397.16;10/03/2021;3;Mercado;Lucro Real;google;Grande
NEG2220;Lost;Lost;Gerente 01;108109.97;17/03/2021;3;Mercado;Lucro Real;google;Grande
NEG2356;Lost;Lost;Vendedor 02;98959.11;12/05/2021;3;Mercado;Lucro Real;google;Grande
NEG2914;Prospeccao;Open;Vendedor 03;81481.48;17/03/2022;3;Mercado;Lucro Real;Evento;Grande
NEG1711;Lost;Lost;Gerente 01;94623.66;16/07/2020;3;Mercado;Lucro Real;google;Grande
NEG1322;Lost;Lost;Vendedor 04;121846.15;19/01/2020;3;Mercado;Lucro Real;google;Grande
NEG1435;Won;Won;Vendedor 04;92631.58;27/02/2020;3;Mercado;Lucro Real;google;Grande
NEG1450;Lost;Lost;Vendedor 03;133540.86;02/03/2020;3;Mercado;Lucro Real;google;Grande
NEG1455;Lost;Lost;Vendedor 04;81784.39;03/03/2020;3;Mercado;Lucro Real;google;Grande
NEG1587;Lost;Lost;Vendedor 04;84912.28;29/05/2020;3;Mercado;Lucro Real;google;Grande
NEG1831;Won;Won;Vendedor 04;88644.69;28/08/2020;3;Mercado;Lucro Real;google;Grande
NEG1844;Lost;Lost;Vendedor 02;91666.67;02/09/2020;3;Mercado;Lucro Real;google;Grande
NEG2024;Won;Won;Vendedor 01;134588.24;02/12/2020;3;Mercado;Lucro Real;google;Grande
NEG2152;Lost;Lost;Vendedor 02;113882.35;17/02/2021;3;Mercado;Lucro Real;google;Grande
NEG2305;Lost;Lost;Vendedor 03;130992.37;22/04/2021;3;Mercado;Lucro Real;google;Grande
NEG2689;Proposta;Open;Vendedor 01;97945.21;28/10/2021;3;Mercado;Lucro Real;google;Grande
NEG1881;Won;Won;Vendedor 01;93617.02;21/09/2020;3;Mercado;Lucro Real;indicacao;Grande
NEG2073;Lost;Lost;Vendedor 01;87050.36;08/01/2021;3;Mercado;Lucro Real;indicacao;Grande
NEG2171;Won;Won;Vendedor 02;94163.42;23/02/2021;3;Mercado;Lucro Real;indicacao;Grande
NEG1050;Lost;Lost;Vendedor 01;130000.00;13/09/2019;3;Mercado;Lucro Real;prosp_merketing;Grande
NEG2254;Lost;Lost;Vendedor 03;95071.43;31/03/2021;3;Mercado;Lucro Real;prosp_merketing;Grande
NEG2901;Lost;Lost;Vendedor 01;111264.37;15/03/2022;3;Mercado;Lucro Real;prosp_merketing;Grande
NEG2912;Prospeccao;Open;Vendedor 03;107407.41;17/03/2022;4;Mercado;Lucro Real;prosp_merketing;Grande
NEG0280;Prospeccao;Open;Vendedor 02;117712.18;12/03/2018;4;Mercado;Lucro Real;google;Grande
NEG0472;Lost;Lost;Vendedor 01;146124.03;28/09/2018;4;Mercado;Lucro Real;google;Grande
NEG0577;Lost;Lost;Vendedor 01;174000.00;28/01/2019;4;Mercado;Lucro Real;google;Grande
NEG0693;Lost;Lost;Vendedor 01;132000.00;04/04/2019;4;Mercado;Lucro Real;google;Grande
NEG0853;Lost;Lost;Vendedor 01;126223.02;13/06/2019;4;Mercado;Lucro Real;google;Grande
NEG1027;Won;Won;Vendedor 01;149531.25;05/09/2019;4;Mercado;Lucro Real;google;Grande
NEG1070;Won;Won;Vendedor 02;99315.07;24/09/2019;4;Mercado;Lucro Real;google;Grande
NEG1623;Won;Won;Vendedor 02;118367.35;18/06/2020;4;Mercado;Lucro Real;google;Grande
NEG1804;Won;Won;Vendedor 02;128888.89;20/08/2020;4;Mercado;Lucro Real;google;Grande
NEG2311;Lost;Lost;Vendedor 02;150758.12;26/04/2021;4;Mercado;Lucro Real;google;Grande
NEG1362;Lost;Lost;Vendedor 04;103571.43;30/01/2020;4;Mercado;Lucro Real;google;Grande
NEG2114;Prospeccao;Open;Vendedor 02;160115.83;01/02/2021;4;Mercado;Lucro Real;google;Grande
NEG1823;Lost;Lost;Gerente 02;146666.67;26/08/2020;4;Mercado;Lucro Real;indicacao;Grande
NEG0378;Lost;Lost;Vendedor 03;136551.72;05/06/2018;5;Mercado;Lucro Real;google;Grande
NEG0474;Lost;Lost;Vendedor 01;195679.44;01/10/2018;5;Mercado;Lucro Real;google;Grande
NEG0657;Won;Won;Vendedor 02;127208.48;11/03/2019;5;Mercado;Lucro Real;google;Grande
NEG0791;Won;Won;Analista;166153.85;20/05/2019;5;Mercado;Lucro Real;google;Grande
NEG1990;Won;Won;Gerente 01;144000.00;10/11/2020;5;Mercado;Lucro Real;google;Grande
NEG2261;Lost;Lost;Vendedor 02;191291.51;05/04/2021;5;Mercado;Lucro Real;google;Grande
NEG2680;Lost;Lost;Vendedor 01;189890.11;25/10/2021;5;Mercado;Lucro Real;google;Grande
NEG1457;Lost;Lost;Vendedor 01;195000.00;03/03/2020;5;Mercado;Lucro Real;prosp_merketing;Grande
NEG2866;Lost;Lost;Vendedor 04;146125.46;21/02/2022;5;Mercado;Lucro Real;prosp_merketing;Grande
NEG0537;Lost;Lost;Vendedor 03;212054.79;03/01/2019;6;Mercado;Lucro Real;google;Grande
NEG0675;Won;Won;Vendedor 02;209898.31;27/03/2019;6;Mercado;Lucro Real;google;Grande
NEG1263;Won;Won;Vendedor 02;221935.48;02/01/2020;6;Mercado;Lucro Real;google;Grande
NEG1448;Lost;Lost;Vendedor 01;186956.52;29/02/2020;6;Mercado;Lucro Real;google;Grande
NEG2449;Won;Won;Vendedor 03;197770.03;24/06/2021;6;Mercado;Lucro Real;google;Grande
NEG1199;Won;Won;Vendedor 01;225563.91;20/11/2019;7;Mercado;Lucro Real;google;Grande
NEG1378;Lost;Lost;Vendedor 01;269896.19;04/02/2020;7;Mercado;Lucro Real;google;Grande
NEG1440;Lost;Lost;Vendedor 02;194539.25;27/02/2020;8;Mercado;Lucro Real;google;Grande
NEG2270;Negociacao;Open;Vendedor 01;269677.42;09/04/2021;8;Mercado;Lucro Real;google;Grande
NEG2320;Lost;Lost;Vendedor 02;314814.81;28/04/2021;12;Mercado;Lucro Real;prosp_merketing;Grande
NEG0729;Lost;Lost;Gerente 01;1079534.88;24/04/2019;28;Mercado;Lucro Real;google;Grande
